emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,angle_pitch,angle_roll,angle_yaw
127.0,127.0,125.0,127.0,127.0,127.0,127.0,127.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,125.0,127.0,127.0,128.0,127.0,127.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,125.0,127.0,127.0,128.0,127.0,127.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,124.0,127.0,127.0,128.0,127.0,127.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,124.0,127.0,127.0,128.0,127.0,127.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,124.0,127.0,127.0,128.0,127.0,127.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,124.0,127.0,127.0,127.0,127.0,127.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,127.0,126.0,127.0,127.0,127.0,127.0,127.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,127.0,126.0,127.0,127.0,127.0,127.0,127.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,127.0,125.0,127.0,127.0,127.0,127.0,127.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,129.0,125.0,127.0,127.0,127.0,127.0,128.0,19.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,129.0,125.0,127.0,127.0,127.0,127.0,128.0,19.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,129.0,125.0,128.0,127.0,126.0,127.0,128.0,19.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,129.0,125.0,127.0,127.0,126.0,128.0,128.0,19.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,129.0,125.0,127.0,127.0,126.0,128.0,128.0,19.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,129.0,125.0,127.0,127.0,126.0,128.0,128.0,19.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,125.0,127.0,127.0,128.0,127.0,128.0,19.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,125.0,127.0,127.0,128.0,127.0,128.0,19.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,125.0,127.0,127.0,128.0,127.0,128.0,19.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,129.0,125.0,127.0,127.0,127.0,127.0,128.0,19.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,129.0,124.0,128.0,127.0,128.0,128.0,128.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,129.0,124.0,128.0,127.0,127.0,128.0,128.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,129.0,124.0,128.0,127.0,127.0,128.0,128.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,129.0,125.0,128.0,127.0,127.0,128.0,128.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,129.0,124.0,128.0,127.0,127.0,128.0,128.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,125.0,127.0,127.0,129.0,127.0,128.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,125.0,127.0,127.0,129.0,127.0,128.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,129.0,125.0,127.0,127.0,129.0,127.0,128.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,129.0,124.0,127.0,127.0,128.0,128.0,128.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,129.0,124.0,127.0,127.0,128.0,128.0,128.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,129.0,124.0,127.0,127.0,128.0,128.0,129.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,129.0,124.0,127.0,127.0,127.0,128.0,129.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,129.0,123.0,127.0,127.0,127.0,128.0,129.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,129.0,123.0,127.0,127.0,127.0,128.0,129.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,124.0,127.0,127.0,129.0,127.0,129.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,124.0,127.0,127.0,129.0,127.0,129.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,124.0,127.0,127.0,129.0,128.0,129.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,124.0,127.0,127.0,129.0,128.0,129.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,129.0,124.0,127.0,127.0,128.0,128.0,129.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,129.0,124.0,127.0,127.0,128.0,128.0,129.0,20.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,122.0,127.0,127.0,127.0,128.0,128.0,21.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,122.0,127.0,127.0,127.0,128.0,129.0,21.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,123.0,127.0,127.0,127.0,128.0,128.0,21.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,127.0,123.0,126.0,127.0,129.0,127.0,128.0,21.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,127.0,123.0,127.0,127.0,129.0,127.0,128.0,21.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,122.0,127.0,127.0,129.0,127.0,128.0,21.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,122.0,127.0,127.0,128.0,127.0,129.0,21.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,122.0,127.0,127.0,128.0,127.0,129.0,21.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,122.0,127.0,127.0,128.0,127.0,128.0,21.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,122.0,127.0,127.0,127.0,128.0,129.0,21.0,-110.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,125.0,127.0,127.0,127.0,128.0,129.0,22.0,-109.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,125.0,127.0,127.0,126.0,128.0,129.0,22.0,-109.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,124.0,127.0,127.0,129.0,127.0,129.0,22.0,-109.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,124.0,127.0,127.0,129.0,127.0,129.0,22.0,-109.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,124.0,127.0,127.0,128.0,127.0,129.0,22.0,-109.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,124.0,127.0,127.0,128.0,127.0,129.0,22.0,-109.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
127.0,128.0,124.0,127.0,127.0,128.0,127.0,129.0,22.0,-109.0,-76.0,127.0,127.0,127.0,116.0,84.0,94.0
